amedas_code,name,name_kana,name_en,latitude,longitude,altitude_m,station_type,elems,prec_no,block_no,etrn_name,match_status,candidate_block_nos,station_class,rank_url
60061,長浜,ナガハマ,Nagahama,35.423333,136.241667,95,C,11112010,60,0976,長浜,exact,0976,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=60&block_no=0976&year=&month=&day=&view=
60102,米原,マイバラ,Maibara,35.383333,136.343333,147,C,11112110,60,1524,米原,exact,1524,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=60&block_no=1524&year=&month=&day=&view=
60116,南小松,ミナミコマツ,Minami-Komatsu,35.235,135.956667,90,C,11112010,60,1083,南小松,exact,1083,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=60&block_no=1083&year=&month=&day=&view=
60131,彦根,ヒコネ,Hikone,35.275,136.243333,87,A,11111111,60,47761,彦根,exact,47761,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=60&block_no=47761&year=&month=&day=&view=
60196,東近江,ヒガシオウミ,Higashi-Omi,35.061667,136.19,128,C,11112010,60,0963,東近江,exact,0963,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=60&block_no=0963&year=&month=&day=&view=
60216,大津,オオツ,Otsu,34.991667,135.911667,86,C,11112110,60,0586,大津,exact,0586,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=60&block_no=0586&year=&month=&day=&view=
60226,信楽,シガラキ,Shigaraki,34.913333,136.08,265,C,11112010,60,0964,信楽,exact,0964,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=60&block_no=0964&year=&month=&day=&view=
60236,土山,ツチヤマ,Tsuchiyama,34.938333,136.278333,248,C,11112010,60,0587,土山,exact,0587,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=60&block_no=0587&year=&month=&day=&view=
61001,間人,タイザ,Taiza,35.736667,135.086667,42,C,11112010,61,0965,間人,exact,0965,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=61&block_no=0965&year=&month=&day=&view=
61076,宮津,ミヤヅ,Miyazu,35.55,135.235,2,C,11112010,61,0589,宮津,exact,0589,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=61&block_no=0589&year=&month=&day=&view=
61111,舞鶴,マイヅル,Maizuru,35.45,135.316667,2,B,11111111,61,47750,舞鶴,exact,47750,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=61&block_no=47750&year=&month=&day=&view=
61187,福知山,フクチヤマ,Fukuchiyama,35.311667,135.113333,17,C,11112010,61,0593,福知山,exact,0593,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=61&block_no=0593&year=&month=&day=&view=
61206,美山,ミヤマ,Miyama,35.275,135.55,200,C,11112110,61,1303,美山,exact,1303,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=61&block_no=1303&year=&month=&day=&view=
61242,園部,ソノベ,Sonobe,35.108333,135.455,134,C,11112010,61,0596,園部,exact,0596,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=61&block_no=0596&year=&month=&day=&view=
61286,京都,キョウト,Kyoto,35.013333,135.731667,41,A,11111111,61,47759,京都,exact,47759,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=61&block_no=47759&year=&month=&day=&view=
61326,京田辺,キョウタナベ,Kyotanabe,34.83,135.76,20,C,11112010,61,0598,京田辺,exact,0598,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=61&block_no=0598&year=&month=&day=&view=
62016,能勢,ノセ,Nose,34.948333,135.455,235,C,11112010,62,0600,能勢,exact,0600,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=62&block_no=0600&year=&month=&day=&view=
62046,枚方,ヒラカタ,Hirakata,34.808333,135.671667,26,C,11112010,62,1065,枚方,exact,1065,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=62&block_no=1065&year=&month=&day=&view=
62051,豊中,トヨナカ：大阪国際空港,Toyonaka,34.783333,135.438333,12,C,11110000,62,0602,豊中,exact,0602,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=62&block_no=0602&year=&month=&day=&view=
62078,大阪,オオサカ,Osaka,34.681667,135.518333,23,A,11111111,62,47772,大阪,exact,47772,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=62&block_no=47772&year=&month=&day=&view=
62081,生駒山,イコマヤマ,Mt. Ikoma,34.675,135.676667,626,C,11112010,62,0604,生駒山,exact,0604,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=62&block_no=0604&year=&month=&day=&view=
62091,堺,サカイ,Sakai,34.555,135.485,20,C,11112010,62,1062,堺,exact,1062,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=62&block_no=1062&year=&month=&day=&view=
62096,八尾,ヤオ：八尾空港,Yao,34.596667,135.6,10,C,11110000,62,1470,八尾,exact,1470,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=62&block_no=1470&year=&month=&day=&view=
62101,関空島,カンクウジマ：関西国際空港,Kanku Island,34.433333,135.231667,5,C,11110000,62,1471,関空島,exact,1471,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=62&block_no=1471&year=&month=&day=&view=
62131,熊取,クマトリ,Kumatori,34.385,135.35,68,C,11112010,62,0606,熊取,exact,0606,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=62&block_no=0606&year=&month=&day=&view=
63016,香住,カスミ,Kasumi,35.625,134.626667,5,C,11112110,63,0607,香住,exact,0607,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=63&block_no=0607&year=&month=&day=&view=
63051,豊岡,トヨオカ,Toyooka,35.535,134.821667,3,B,11111111,63,47747,豊岡,exact,47747,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=63&block_no=47747&year=&month=&day=&view=
63071,兎和野高原,ウワノコウゲン,Uwano Highlands,35.431667,134.583333,540,C,11112110,63,0977,兎和野高原,exact,0977,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=63&block_no=0977&year=&month=&day=&view=
63121,和田山,ワダヤマ,Wadayama,35.323333,134.848333,80,C,11112110,63,0612,和田山,exact,0612,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=63&block_no=0612&year=&month=&day=&view=
63201,生野,イクノ,Ikuno,35.166667,134.791667,320,C,11112010,63,0613,生野,exact,0613,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=63&block_no=0613&year=&month=&day=&view=
63216,柏原,カイバラ,Kaibara,35.136667,135.065,98,C,11112010,63,0614,柏原,exact,0614,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=63&block_no=0614&year=&month=&day=&view=
63251,一宮,イチノミヤ,Ichinomiya,35.096667,134.585,195,C,11112010,63,0615,一宮,exact,0615,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=63&block_no=0615&year=&month=&day=&view=
63321,福崎,フクサキ,Fukusaki,34.95,134.748333,72,C,11112010,63,0968,福崎,exact,0968,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=63&block_no=0968&year=&month=&day=&view=
63331,西脇,ニシワキ,Nishiwaki,34.998333,134.996667,72,C,11112010,63,0956,西脇,exact,0956,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=63&block_no=0956&year=&month=&day=&view=
63366,上郡,カミゴオリ,Kamigori,34.858333,134.373333,20,C,11112010,63,0619,上郡,exact,0619,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=63&block_no=0619&year=&month=&day=&view=
63383,姫路,ヒメジ,Himeji,34.838333,134.67,38,B,11111011,63,47769,姫路,exact,47769,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=63&block_no=47769&year=&month=&day=&view=
63411,三田,サンダ,Sanda,34.895,135.211667,150,C,11112010,63,0969,三田,exact,0969,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=63&block_no=0969&year=&month=&day=&view=
63461,三木,ミキ,Miki,34.776667,135.013333,145,C,11112010,63,1227,三木,exact,1227,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=63&block_no=1227&year=&month=&day=&view=
63491,家島,イエシマ,Ieshima,34.671667,134.526667,88,C,11112010,63,0624,家島,exact,0624,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=63&block_no=0624&year=&month=&day=&view=
63496,明石,アカシ,Akashi,34.686667,134.876667,3,C,11112010,63,0625,明石,exact,0625,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=63&block_no=0625&year=&month=&day=&view=
63517,神戸空港,コウベクウコウ：神戸空港,Kobe Airport,34.631667,135.223333,5,C,11110000,63,1587,神戸空港,exact,1587,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=63&block_no=1587&year=&month=&day=&view=
63518,神戸,コウベ,Kobe,34.696667,135.211667,5,A,11111111,63,47770,神戸,exact,47770,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=63&block_no=47770&year=&month=&day=&view=
63551,郡家,グンゲ,Gunge,34.466667,134.848333,5,C,11112010,63,0970,郡家,exact,0970,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=63&block_no=0970&year=&month=&day=&view=
63571,洲本,スモト,Sumoto,34.31,134.848333,69,B,11111011,63,47776,洲本,exact,47776,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=63&block_no=47776&year=&month=&day=&view=
63588,南淡,ナンダン,Nandan,34.218333,134.72,5,C,11112010,63,1337,南淡,exact,1337,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=63&block_no=1337&year=&month=&day=&view=
64036,奈良,ナラ,Nara,34.673333,135.836667,102,A,11111111,64,47780,奈良,exact,47780,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=64&block_no=47780&year=&month=&day=&view=
64041,針,ハリ,Hari,34.605,135.951667,468,C,11112010,64,0630,針,exact,0630,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=64&block_no=0630&year=&month=&day=&view=
64101,大宇陀,オオウダ,Ouda,34.488333,135.931667,349,C,11112010,64,0633,大宇陀,exact,0633,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=64&block_no=0633&year=&month=&day=&view=
64127,五條,ゴジョウ,Gojo,34.38,135.73,190,C,11112010,64,0635,五條,exact,0635,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=64&block_no=0635&year=&month=&day=&view=
64206,上北山,カミキタヤマ,Kamikitayama,34.136667,136.005,334,C,11112010,64,0957,上北山,exact,0957,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=64&block_no=0957&year=&month=&day=&view=
64227,風屋,カゼヤ,Kazeya,34.045,135.786667,301,C,11112010,64,1228,風屋,exact,1228,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=64&block_no=1228&year=&month=&day=&view=
65026,かつらぎ,カツラギ,Katsuragi,34.31,135.528333,142,C,11112010,65,1342,かつらぎ,exact,1342,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=65&block_no=1342&year=&month=&day=&view=
65036,友ケ島,トモガシマ,Tomogashima Island,34.28,134.998333,44,C,11112010,65,1457,友ケ島,exact,1457,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=65&block_no=1457&year=&month=&day=&view=
65042,和歌山,ワカヤマ,Wakayama,34.228333,135.163333,14,A,11111111,65,47777,和歌山,exact,47777,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=65&block_no=47777&year=&month=&day=&view=
65061,高野山,コウヤサン,Koyasan,34.221667,135.59,801,C,11112010,65,0645,高野山,exact,0645,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=65&block_no=0645&year=&month=&day=&view=
65121,清水,シミズ,Shimizu,34.086667,135.425,240,C,11112010,65,1063,清水,exact,1063,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=65&block_no=1063&year=&month=&day=&view=
65162,龍神,リュウジン,Ryujin,33.945,135.556667,410,C,11112010,65,1089,龍神,exact,1089,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=65&block_no=1089&year=&month=&day=&view=
65201,川辺,カワベ,Kawabe,33.893333,135.216667,84,C,11112010,65,1485,川辺,exact,1485,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=65&block_no=1485&year=&month=&day=&view=
65256,栗栖川,クリスガワ,Kurisugawa,33.791667,135.513333,160,C,11112010,65,0971,栗栖川,exact,0971,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=65&block_no=0971&year=&month=&day=&view=
65276,新宮,シングウ,Shingu,33.686667,135.97,18,C,11112010,65,0649,新宮,exact,0649,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=65&block_no=0649&year=&month=&day=&view=
65288,南紀白浜,ナンキシラハマ：南紀白浜空港,Nanki-Shirahama,33.661667,135.363333,89,C,11110000,65,1589,南紀白浜,exact,1589,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=65&block_no=1589&year=&month=&day=&view=
65306,西川,ニシカワ,Nishikawa,33.638333,135.71,150,C,11112010,65,1347,西川,exact,1347,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=65&block_no=1347&year=&month=&day=&view=
65356,潮岬,シオノミサキ,Cape Shiono,33.45,135.756667,68,B,11111011,65,47778,潮岬,exact,47778,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=65&block_no=47778&year=&month=&day=&view=
66046,上長田,カミナガタ,Kaminagata,35.296667,133.725,430,C,11112110,66,1328,上長田,exact,1328,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=66&block_no=1328&year=&month=&day=&view=
66091,千屋,チヤ,Chiya,35.103333,133.435,525,C,11112110,66,1330,千屋,exact,1330,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=66&block_no=1330&year=&month=&day=&view=
66127,奈義,ナギ,Nagi,35.111667,134.17,212,C,11112010,66,1140,奈義,exact,1140,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=66&block_no=1140&year=&month=&day=&view=
66136,今岡,イマオカ,Imaoka,35.098333,134.325,207,C,11112110,66,0655,今岡,exact,0655,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=66&block_no=0655&year=&month=&day=&view=
66171,久世,クセ,Kuse,35.068333,133.753333,144,C,11112010,66,0656,久世,exact,0656,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=66&block_no=0656&year=&month=&day=&view=
66186,津山,ツヤマ,Tsuyama,35.063333,134.008333,146,B,11111111,66,47756,津山,exact,47756,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=66&block_no=47756&year=&month=&day=&view=
66221,新見,ニイミ,Niimi,34.943333,133.518333,393,C,11112010,66,0658,新見,exact,0658,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=66&block_no=0658&year=&month=&day=&view=
66296,福渡,フクワタリ,Fukuwatari,34.866667,133.903333,63,C,11112010,66,0663,福渡,exact,0663,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=66&block_no=0663&year=&month=&day=&view=
66306,和気,ワケ,Wake,34.815,134.183333,35,C,11112010,66,0664,和気,exact,0664,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=66&block_no=0664&year=&month=&day=&view=
66336,高梁,タカハシ,Takahashi,34.791667,133.61,60,C,11112010,66,0930,高梁,exact,0930,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=66&block_no=0930&year=&month=&day=&view=
66346,日応寺,ニチオウジ：岡山空港,Nichioji,34.756667,133.855,239,C,11110000,66,1531,日応寺,exact,1531,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=66&block_no=1531&year=&month=&day=&view=
66408,岡山,オカヤマ,Okayama,34.685,133.925,5,A,11111111,66,47768,岡山,exact,47768,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=66&block_no=47768&year=&month=&day=&view=
66421,虫明,ムシアゲ,Mushiage,34.681667,134.206667,10,C,11112010,66,0668,虫明,exact,0668,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=66&block_no=0668&year=&month=&day=&view=
66446,倉敷,クラシキ,Kurashiki,34.59,133.768333,3,C,11112010,66,0669,倉敷,exact,0669,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=66&block_no=0669&year=&month=&day=&view=
66481,笠岡,カサオカ,Kasaoka,34.501667,133.495,0,C,11112010,66,0919,笠岡,exact,0919,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=66&block_no=0919&year=&month=&day=&view=
66501,玉野,タマノ,Tamano,34.486667,133.95,2,C,11112010,66,0670,玉野,exact,0670,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=66&block_no=0670&year=&month=&day=&view=
67016,高野,タカノ,Takano,35.033333,132.901667,570,C,11112110,67,0947,高野,exact,0947,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=67&block_no=0947&year=&month=&day=&view=
67106,三次,ミヨシ,Miyoshi,34.811667,132.85,159,C,11112010,67,0674,三次,exact,0674,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=67&block_no=0674&year=&month=&day=&view=
67116,庄原,ショウバラ,Shobara,34.86,133.023333,300,C,11112010,67,0675,庄原,exact,0675,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=67&block_no=0675&year=&month=&day=&view=
67151,大朝,オオアサ,Oasa,34.768333,132.463333,399,C,11112110,67,0676,大朝,exact,0676,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=67&block_no=0676&year=&month=&day=&view=
67191,油木,ユキ,Yuki,34.763333,133.278333,510,C,11112010,67,1325,油木,exact,1325,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=67&block_no=1325&year=&month=&day=&view=
67212,加計,カケ,Kake,34.61,132.32,210,C,11112010,67,0677,加計,exact,0677,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=67&block_no=0677&year=&month=&day=&view=
67292,三入,ミイリ,Miiri,34.545,132.53,70,C,11112010,67,0950,三入,exact,0950,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=67&block_no=0950&year=&month=&day=&view=
67316,世羅,セラ,Sera,34.583333,133.05,350,C,11112010,67,0681,世羅,exact,0681,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=67&block_no=0681&year=&month=&day=&view=
67326,府中,フチュウ,Fuchu,34.561667,133.231667,70,C,11112010,67,0951,府中,exact,0951,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=67&block_no=0951&year=&month=&day=&view=
67376,東広島,ヒガシヒロシマ,Higashi-Hiroshima,34.416667,132.7,224,C,11112010,67,0683,東広島,exact,0683,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=67&block_no=0683&year=&month=&day=&view=
67386,本郷,ホンゴウ：広島空港,Hongo,34.435,132.918333,331,C,11110000,67,1472,本郷,exact,1472,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=67&block_no=1472&year=&month=&day=&view=
67401,福山,フクヤマ,Fukuyama,34.446667,133.246667,2,B,11111011,67,47767,福山,exact,47767,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=67&block_no=47767&year=&month=&day=&view=
67421,廿日市津田,ハツカイチツタ,Hatsukaichi-Tsuta,34.365,132.19,317,C,11112010,67,1326,廿日市津田,exact,1326,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=67&block_no=1326&year=&month=&day=&view=
67437,広島,ヒロシマ,Hiroshima,34.398333,132.461667,4,A,11111111,67,47765,広島,exact,47765,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=67&block_no=47765&year=&month=&day=&view=
67461,竹原,タケハラ,Takehara,34.33,132.981667,5,C,11112010,67,0686,竹原,exact,0686,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=67&block_no=0686&year=&month=&day=&view=
67471,生口島,イクチジマ,Ikuchijima  Island,34.278333,133.123333,3,C,11112010,67,0687,生口島,exact,0687,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=67&block_no=0687&year=&month=&day=&view=
67496,大竹,オオタケ,Otake,34.221667,132.22,1,C,11112010,67,0688,大竹,exact,0688,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=67&block_no=0688&year=&month=&day=&view=
67511,呉,クレ,Kure,34.24,132.55,4,B,11111011,67,47766,呉,exact,47766,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=67&block_no=47766&year=&month=&day=&view=
67576,呉市蒲刈,クレシカマガリ,"Kamagari, Kure City",34.165,132.748333,48,C,11112010,67,1606,呉市蒲刈,exact,1606,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=67&block_no=1606&year=&month=&day=&view=
68022,西郷,サイゴウ,Saigo,36.203333,133.333333,27,B,11111111,68,47740,西郷,exact,47740,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=68&block_no=47740&year=&month=&day=&view=
